timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
0.0,0,0,0,0,0,0,0,0,
1.0,8,2,0,4,0,2,0,0,SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@CPU User Processes|SPSDetector@Tcp_Syn|SPSDetector@LoadedClassCount|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Syn|
2.0,10,3,1,3,0,3,0,0,SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Listen|SPSDetector@CPU User Processes|SPSDetector@SystemCpuLoad|SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@CPU Idle Processes|SPSDetector@LoadedClassCount|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Syn|
3.0,7,0,1,3,0,0,2,1,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@CPU Interrupts|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|SPSDetector@Tcp_Syn|
4.0,6,1,0,3,0,0,2,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Syn|
5.0,6,2,0,3,0,1,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@SystemCpuLoad|SPSDetector@Tcp_Syn|SPSDetector@CPU Idle Processes|SPSDetector@Activated Virtual Pages|
6.0,5,2,0,3,0,0,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@CPU Idle Processes|SPSDetector@Activated Virtual Pages|
7.0,2,1,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Activated Virtual Pages|
8.0,3,2,1,0,0,0,0,0,SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Activated Virtual Pages|
9.0,0,0,0,0,0,0,0,0,
10.0,2,1,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Activated Virtual Pages|
11.0,1,1,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|
12.0,1,0,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|
13.0,7,2,0,4,0,1,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@CPU User Processes|SPSDetector@SystemCpuLoad|SPSDetector@Tcp_Syn|SPSDetector@CPU Idle Processes|SPSDetector@Tcp_Syn|
14.0,8,0,0,4,0,4,0,0,SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Listen|SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Listen|SPSDetector@LoadedClassCount|SPSDetector@Tcp_Syn|SPSDetector@LoadedClassCount|SPSDetector@Tcp_Syn|
15.0,7,0,0,3,0,4,0,0,SPSDetector@NonHeapMemoryUsage.used|SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@SystemCpuLoad|SPSDetector@Tcp_Syn|SPSDetector@LoadedClassCount|
16.0,5,2,1,2,0,0,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@CPU Idle Processes|
17.0,3,2,0,0,0,1,0,0,SPSDetector@CPU User Processes|SPSDetector@SystemCpuLoad|SPSDetector@CPU Idle Processes|
