timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
0.0,0,0,0,0,0,0,0,0,
1.0,10,3,1,4,0,2,0,0,SPSDetector@Tcp_Syn|SPSDetector@LoadedClassCount|SPSDetector@Tcp_Syn|SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|
2.0,8,2,0,3,0,3,0,0,SPSDetector@SystemCpuLoad|SPSDetector@Tcp_Syn|SPSDetector@LoadedClassCount|SPSDetector@Tcp_Syn|SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Listen|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|
3.0,3,0,1,2,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@CPU Interrupts|
4.0,8,2,1,2,0,0,2,1,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@CPU Idle Processes|HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|
5.0,6,0,1,1,0,0,4,0,SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
6.0,5,3,1,1,0,0,0,0,SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|
7.0,3,1,0,2,0,0,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|
8.0,2,1,1,0,0,0,0,0,SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@CPU Interrupts|
9.0,1,0,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|
10.0,6,1,1,4,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@CPU Interrupts|
11.0,4,0,0,4,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|
12.0,3,0,1,2,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@CPU Interrupts|
13.0,2,1,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@CPU Idle Processes|
14.0,6,1,0,1,0,4,0,0,SPSDetector@LoadedClassCount|SPSDetector@TotalLoadedClassCount|SPSDetector@LoadedClassCount|SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Listen|SPSDetector@CPU Idle Processes|
15.0,3,0,0,0,0,3,0,0,SPSDetector@NonHeapMemoryUsage.used|SPSDetector@LoadedClassCount|SPSDetector@TotalLoadedClassCount|
16.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
17.0,0,0,0,0,0,0,0,0,
18.0,4,0,1,0,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|
19.0,1,1,0,0,0,0,0,0,SPSDetector@Buffers|
20.0,2,1,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Buffers|
21.0,4,2,1,0,0,0,0,1,SPSDetector@Cached Memory|SPSDetector@Inactive Memory|HistoricalIndicatorChecker@CPU Interrupts|RemoteCallChecker|
22.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
23.0,3,0,1,0,0,0,2,0,HistoricalIndicatorChecker@CPU Interrupts|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
24.0,3,0,0,0,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|
25.0,3,3,0,0,0,0,0,0,SPSDetector@Cached Memory|SPSDetector@Inactive Memory|SPSDetector@Inactive Files|
26.0,6,1,0,0,0,1,4,0,SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Free Memory|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
27.0,23,7,1,4,0,7,4,0,SPSDetector@SystemCpuLoad|SPSDetector@Tcp_Syn|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Free Memory|SPSDetector@CPU Kernel Processes|SPSDetector@LoadedClassCount|SPSDetector@Tcp_Syn|SPSDetector@FreePhysicalMemorySize|SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Listen|SPSDetector@LoadedClassCount|SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@CPU Idle Processes|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CPU User Processes|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@SystemCpuLoad|
28.0,29,14,1,4,0,6,3,1,SPSDetector@SystemCpuLoad|SPSDetector@Tcp_Syn|SPSDetector@Cached Memory|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Free Memory|SPSDetector@CPU Kernel Processes|SPSDetector@LoadedClassCount|SPSDetector@Tcp_Syn|SPSDetector@Active Memory|SPSDetector@FreePhysicalMemorySize|SPSDetector@CommittedVirtualMemorySize|SPSDetector@TotalLoadedClassCount|HistoricalIndicatorChecker@CommittedVirtualMemorySize|SPSDetector@Inactive Memory|SPSDetector@Active Files|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@CPU Idle Processes|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@CPU User Processes|SPSDetector@CPU User Processes|SPSDetector@Buffers|SPSDetector@Buffers|SPSDetector@Activated Virtual Pages|RemoteCallChecker|SPSDetector@Inactive Files|HistoricalIndicatorChecker@SystemCpuLoad|
29.0,12,9,0,2,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@Cached Memory|SPSDetector@Free Memory|SPSDetector@CPU Kernel Processes|SPSDetector@Active Memory|SPSDetector@FreePhysicalMemorySize|SPSDetector@Active Files|SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|SPSDetector@CPU I/O Wait Processes|SPSDetector@CPU User Processes|SPSDetector@Buffers|
30.0,4,1,1,0,0,0,2,0,HistoricalIndicatorChecker@CPU Interrupts|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@SystemCpuLoad|
