timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
0.0,0,0,0,0,0,0,0,0,
1.0,7,3,0,2,0,2,0,0,SPSDetector@CPU Idle Processes|SPSDetector@Tcp_Syn|SPSDetector@LoadedClassCount|SPSDetector@CPU User Processes|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Listen|SPSDetector@TotalLoadedClassCount|
2.0,6,1,0,2,0,3,0,0,SPSDetector@Tcp_Syn|SPSDetector@LoadedClassCount|SPSDetector@SystemCpuLoad|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Listen|SPSDetector@TotalLoadedClassCount|
3.0,10,3,1,3,0,0,2,1,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@CPU Idle Processes|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|RemoteCallChecker|SPSDetector@CPU User Processes|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@ProcessCpuLoad|
4.0,7,1,0,3,0,0,3,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@ProcessCpuLoad|
5.0,6,3,0,3,0,0,0,0,SPSDetector@CPU Idle Processes|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@CPU User Processes|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Listen|
6.0,1,1,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|
7.0,1,1,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|
8.0,2,1,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Activated Virtual Pages|
9.0,1,1,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|
10.0,2,2,0,0,0,0,0,0,SPSDetector@CPU User Processes|SPSDetector@Activated Virtual Pages|
11.0,2,2,0,0,0,0,0,0,SPSDetector@CPU User Processes|SPSDetector@Activated Virtual Pages|
12.0,0,0,0,0,0,0,0,0,
13.0,6,1,1,4,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Tcp_Syn|SPSDetector@Free Memory|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|
14.0,10,2,0,4,0,4,0,0,SPSDetector@Tcp_Syn|SPSDetector@CPU Idle Processes|SPSDetector@TotalLoadedClassCount|SPSDetector@LoadedClassCount|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@LoadedClassCount|SPSDetector@CPU User Processes|SPSDetector@Tcp_Listen|SPSDetector@TotalLoadedClassCount|
