timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
0.0,0,0,0,0,0,0,0,0,
1.0,9,3,1,3,0,2,0,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Tcp_Listen|SPSDetector@LoadedClassCount|SPSDetector@CPU Idle Processes|SPSDetector@Tcp_Syn|SPSDetector@Activated Virtual Pages|SPSDetector@CPU User Processes|SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Syn|
2.0,9,3,1,3,0,2,0,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Tcp_Listen|SPSDetector@LoadedClassCount|SPSDetector@CPU Idle Processes|SPSDetector@Tcp_Syn|SPSDetector@Activated Virtual Pages|SPSDetector@CPU User Processes|SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Syn|
3.0,7,0,1,3,0,0,2,1,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Syn|RemoteCallChecker|SPSDetector@Tcp_Syn|
4.0,6,0,1,3,0,0,2,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|
5.0,5,2,0,2,0,1,0,0,SPSDetector@Tcp_Listen|SPSDetector@SystemCpuLoad|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|SPSDetector@Tcp_Syn|
6.0,4,1,1,2,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Syn|
7.0,4,1,1,2,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|
8.0,1,0,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|
9.0,1,0,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|
10.0,1,0,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|
11.0,0,0,0,0,0,0,0,0,
12.0,2,1,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Activated Virtual Pages|
13.0,1,0,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|
14.0,5,0,0,0,0,5,0,0,SPSDetector@TotalLoadedClassCount|SPSDetector@LoadedClassCount|SPSDetector@SystemCpuLoad|SPSDetector@LoadedClassCount|SPSDetector@TotalLoadedClassCount|
15.0,9,2,0,4,0,3,0,0,SPSDetector@Tcp_Listen|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@LoadedClassCount|SPSDetector@Tcp_Listen|SPSDetector@CPU Idle Processes|SPSDetector@Tcp_Syn|SPSDetector@CPU User Processes|SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Syn|
16.0,5,0,1,4,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Syn|
17.0,5,2,0,2,0,1,0,0,SPSDetector@Tcp_Listen|SPSDetector@SystemCpuLoad|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|SPSDetector@Tcp_Syn|
18.0,3,0,1,1,0,1,0,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Tcp_Listen|SPSDetector@SystemCpuLoad|
19.0,1,1,0,0,0,0,0,0,SPSDetector@CPU Idle Processes|
20.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
21.0,0,0,0,0,0,0,0,0,
22.0,6,2,1,0,0,0,2,1,HistoricalIndicatorChecker@CPU Interrupts|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Inactive Memory|SPSDetector@Cached Memory|RemoteCallChecker|
23.0,3,3,0,0,0,0,0,0,SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|SPSDetector@Cached Memory|
24.0,1,0,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|
25.0,1,0,0,0,0,1,0,0,SPSDetector@CommittedVirtualMemorySize|
26.0,7,4,1,0,0,1,0,1,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Inactive Memory|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Inactive Files|SPSDetector@Cached Memory|RemoteCallChecker|SPSDetector@CPU I/O Wait Processes|
27.0,6,0,0,1,0,5,0,0,SPSDetector@Tcp_Listen|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@TotalLoadedClassCount|SPSDetector@LoadedClassCount|SPSDetector@LoadedClassCount|SPSDetector@TotalLoadedClassCount|
28.0,7,1,0,0,0,4,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@LoadedClassCount|SPSDetector@CommittedVirtualMemorySize|SPSDetector@TotalLoadedClassCount|SPSDetector@Free Memory|
29.0,5,2,0,0,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CPU Kernel Processes|SPSDetector@Cached Memory|RemoteCallChecker|
30.0,5,3,0,1,0,1,0,0,SPSDetector@Inactive Memory|SPSDetector@CPU Kernel Processes|SPSDetector@Tcp_Listen|SPSDetector@Inactive Files|SPSDetector@CommittedVirtualMemorySize|
31.0,9,2,0,2,0,1,4,0,HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CPU Kernel Processes|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Tcp_Listen|SPSDetector@Free Memory|
32.0,25,12,1,4,0,4,4,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@FreePhysicalMemorySize|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Memory|SPSDetector@Active Files|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Inactive Memory|SPSDetector@Activated Virtual Pages|SPSDetector@CPU Kernel Processes|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Tcp_Listen|SPSDetector@SystemCpuLoad|SPSDetector@Inactive Files|SPSDetector@CPU Idle Processes|SPSDetector@Tcp_Syn|SPSDetector@Activated Virtual Pages|SPSDetector@CommittedVirtualMemorySize|SPSDetector@CPU User Processes|SPSDetector@Cached Memory|SPSDetector@CPU User Processes|SPSDetector@Tcp_Syn|SPSDetector@Free Memory|
33.0,19,8,2,4,0,1,4,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@FreePhysicalMemorySize|HistoricalIndicatorChecker@Buffers|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|SPSDetector@Buffers|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@PageOut|SPSDetector@Activated Virtual Pages|SPSDetector@CPU Kernel Processes|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@CPU User Processes|SPSDetector@Buffers|SPSDetector@Tcp_Syn|SPSDetector@CPU I/O Wait Processes|
34.0,18,12,1,2,0,0,3,0,HistoricalIndicatorChecker@CPU Interrupts|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|SPSDetector@Buffers|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@PageOut|SPSDetector@Inactive Memory|SPSDetector@Activated Virtual Pages|SPSDetector@CPU Kernel Processes|SPSDetector@Inactive Files|SPSDetector@Activated Virtual Pages|SPSDetector@CPU User Processes|SPSDetector@Cached Memory|SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@CommittedVirtualMemorySize|SPSDetector@Free Memory|SPSDetector@CPU I/O Wait Processes|
35.0,9,4,0,0,0,5,0,0,SPSDetector@PageOut|SPSDetector@CPU Kernel Processes|SPSDetector@TotalLoadedClassCount|SPSDetector@LoadedClassCount|SPSDetector@LoadedClassCount|SPSDetector@Activated Virtual Pages|SPSDetector@CommittedVirtualMemorySize|SPSDetector@CPU User Processes|SPSDetector@TotalLoadedClassCount|
