timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
0.0,0,0,0,0,0,0,0,0,
1.0,8,2,0,4,0,2,0,0,SPSDetector@Tcp_Syn|SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|SPSDetector@LoadedClassCount|SPSDetector@Tcp_Listen|
2.0,7,1,1,3,0,2,0,0,SPSDetector@Tcp_Syn|SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Syn|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@LoadedClassCount|SPSDetector@Tcp_Listen|
3.0,9,2,1,3,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|RemoteCallChecker|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Tcp_Listen|
4.0,8,3,1,2,0,0,2,0,SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Tcp_Listen|
5.0,5,1,1,2,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|SPSDetector@SystemCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|
6.0,5,2,1,2,0,0,0,0,SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Tcp_Listen|
7.0,2,1,1,0,0,0,0,0,SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@CPU Interrupts|
8.0,1,0,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|
9.0,1,0,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|
10.0,1,0,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|
11.0,1,0,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|
12.0,1,0,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|
13.0,6,2,0,4,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|SPSDetector@Tcp_Listen|
14.0,9,0,0,4,0,5,0,0,SPSDetector@Tcp_Syn|SPSDetector@LoadedClassCount|SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@TotalLoadedClassCount|SPSDetector@SystemCpuLoad|SPSDetector@LoadedClassCount|SPSDetector@Tcp_Listen|
15.0,8,2,1,2,0,3,0,0,SPSDetector@Tcp_Syn|SPSDetector@TotalLoadedClassCount|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@LoadedClassCount|SPSDetector@Tcp_Listen|
16.0,3,0,1,1,0,1,0,0,SPSDetector@SystemCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Tcp_Listen|
17.0,3,2,1,0,0,0,0,0,SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|
18.0,3,2,0,0,0,1,0,0,SPSDetector@SystemCpuLoad|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|
19.0,0,0,0,0,0,0,0,0,
20.0,3,0,1,0,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|
21.0,0,0,0,0,0,0,0,0,
22.0,4,0,1,0,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|
23.0,0,0,0,0,0,0,0,0,
24.0,4,3,1,0,0,0,0,0,SPSDetector@CPU User Processes|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|
25.0,6,4,1,0,0,1,0,0,SPSDetector@Inactive Files|SPSDetector@SystemCpuLoad|SPSDetector@CPU User Processes|SPSDetector@Cached Memory|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Inactive Memory|
26.0,8,4,1,0,0,2,0,1,SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Inactive Files|RemoteCallChecker|SPSDetector@SystemCpuLoad|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Inactive Memory|
27.0,8,1,0,2,0,5,0,0,SPSDetector@Tcp_Syn|SPSDetector@LoadedClassCount|SPSDetector@TotalLoadedClassCount|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Tcp_Syn|SPSDetector@Free Memory|SPSDetector@TotalLoadedClassCount|SPSDetector@LoadedClassCount|
28.0,7,1,1,0,0,3,2,0,SPSDetector@TotalLoadedClassCount|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@CPU Kernel Processes|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@LoadedClassCount|HistoricalIndicatorChecker@SystemCpuLoad|
29.0,5,2,0,0,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CPU I/O Wait Processes|RemoteCallChecker|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Cached Memory|
30.0,4,4,0,0,0,0,0,0,SPSDetector@Inactive Files|SPSDetector@Free Memory|SPSDetector@CPU Kernel Processes|SPSDetector@Inactive Memory|
31.0,8,4,0,0,0,0,4,0,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Free Memory|SPSDetector@CPU I/O Wait Processes|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Active Memory|SPSDetector@CPU Kernel Processes|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
32.0,23,11,1,4,0,3,4,0,SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Active Files|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Tcp_Syn|SPSDetector@Inactive Files|SPSDetector@Activated Virtual Pages|SPSDetector@FreePhysicalMemorySize|SPSDetector@CommittedVirtualMemorySize|SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CPU User Processes|SPSDetector@Cached Memory|SPSDetector@CPU Kernel Processes|SPSDetector@CPU Idle Processes|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Inactive Memory|SPSDetector@PageOut|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|
33.0,15,5,1,4,0,1,4,0,SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Activated Virtual Pages|SPSDetector@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CPU User Processes|SPSDetector@CPU Kernel Processes|SPSDetector@CPU Idle Processes|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|
34.0,15,9,1,2,0,0,3,0,SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@CommittedVirtualMemorySize|SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|SPSDetector@Free Memory|SPSDetector@CPU I/O Wait Processes|SPSDetector@Activated Virtual Pages|SPSDetector@CPU User Processes|SPSDetector@Cached Memory|SPSDetector@CPU Kernel Processes|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@PageOut|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|
35.0,9,5,0,0,0,4,0,0,SPSDetector@LoadedClassCount|SPSDetector@TotalLoadedClassCount|SPSDetector@CPU I/O Wait Processes|SPSDetector@TotalLoadedClassCount|SPSDetector@Activated Virtual Pages|SPSDetector@CPU User Processes|SPSDetector@CPU Kernel Processes|SPSDetector@PageOut|SPSDetector@LoadedClassCount|
36.0,6,1,1,0,0,2,2,0,SPSDetector@TotalLoadedClassCount|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@LoadedClassCount|HistoricalIndicatorChecker@SystemCpuLoad|
37.0,7,5,1,0,0,0,1,0,SPSDetector@Active Files|SPSDetector@CPU User Processes|SPSDetector@Cached Memory|SPSDetector@CPU Kernel Processes|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@PageOut|
38.0,7,4,1,0,0,1,1,0,SPSDetector@Free Memory|SPSDetector@FreePhysicalMemorySize|SPSDetector@Active Memory|SPSDetector@CPU User Processes|SPSDetector@CPU Kernel Processes|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|
39.0,5,2,1,0,0,0,1,1,RemoteCallChecker|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@PageOut|
40.0,10,6,1,0,0,0,2,1,SPSDetector@CPU I/O Wait Processes|RemoteCallChecker|SPSDetector@CPU Kernel Processes|SPSDetector@CPU Idle Processes|SPSDetector@Buffers|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Buffers|HistoricalIndicatorChecker@SystemCpuLoad|
41.0,8,3,1,0,0,1,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|SPSDetector@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CPU Idle Processes|SPSDetector@Buffers|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|
42.0,0,0,0,0,0,0,0,0,
43.0,6,3,0,0,0,0,3,0,SPSDetector@Inactive Files|SPSDetector@CPU I/O Wait Processes|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Inactive Memory|HistoricalIndicatorChecker@SystemCpuLoad|
44.0,6,0,1,2,0,0,2,1,SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Syn|RemoteCallChecker|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|
45.0,3,0,0,0,0,0,3,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
46.0,15,11,0,2,0,2,0,0,SPSDetector@Tcp_Syn|SPSDetector@Active Files|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Tcp_Syn|SPSDetector@Inactive Files|SPSDetector@Activated Virtual Pages|SPSDetector@Free Memory|SPSDetector@Activated Virtual Pages|SPSDetector@SystemCpuLoad|SPSDetector@CPU User Processes|SPSDetector@Cached Memory|SPSDetector@CPU Kernel Processes|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|SPSDetector@Inactive Memory|
47.0,11,7,1,2,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@Active Files|SPSDetector@Tcp_Syn|SPSDetector@Inactive Files|SPSDetector@Activated Virtual Pages|SPSDetector@FreePhysicalMemorySize|SPSDetector@Activated Virtual Pages|SPSDetector@CPU User Processes|SPSDetector@Cached Memory|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Inactive Memory|
48.0,12,10,0,1,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@Active Files|SPSDetector@Inactive Files|SPSDetector@Activated Virtual Pages|SPSDetector@Free Memory|SPSDetector@FreePhysicalMemorySize|SPSDetector@Activated Virtual Pages|SPSDetector@Active Memory|SPSDetector@CPU User Processes|SPSDetector@Cached Memory|SPSDetector@CPU Kernel Processes|SPSDetector@Inactive Memory|
49.0,10,9,0,0,0,1,0,0,SPSDetector@Active Files|SPSDetector@Inactive Files|SPSDetector@Activated Virtual Pages|SPSDetector@Free Memory|SPSDetector@FreePhysicalMemorySize|SPSDetector@CPU I/O Wait Processes|SPSDetector@Activated Virtual Pages|SPSDetector@CPU User Processes|SPSDetector@Inactive Memory|SPSDetector@PageOut|
50.0,9,8,0,0,0,1,0,0,SPSDetector@Active Files|SPSDetector@Inactive Files|SPSDetector@Activated Virtual Pages|SPSDetector@Free Memory|SPSDetector@FreePhysicalMemorySize|SPSDetector@CPU User Processes|SPSDetector@Cached Memory|SPSDetector@CPU Kernel Processes|SPSDetector@Inactive Memory|
51.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@CPU User Processes|
52.0,12,10,1,0,0,1,0,0,SPSDetector@Active Files|SPSDetector@Inactive Files|SPSDetector@Activated Virtual Pages|SPSDetector@Free Memory|SPSDetector@FreePhysicalMemorySize|SPSDetector@Activated Virtual Pages|SPSDetector@Active Memory|SPSDetector@CPU User Processes|SPSDetector@Cached Memory|SPSDetector@CPU Kernel Processes|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Inactive Memory|
53.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@CPU User Processes|
54.0,10,9,0,0,0,1,0,0,SPSDetector@Active Files|SPSDetector@Inactive Files|SPSDetector@Activated Virtual Pages|SPSDetector@Free Memory|SPSDetector@FreePhysicalMemorySize|SPSDetector@Activated Virtual Pages|SPSDetector@CPU User Processes|SPSDetector@Cached Memory|SPSDetector@CPU Kernel Processes|SPSDetector@Inactive Memory|
55.0,4,3,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Activated Virtual Pages|SPSDetector@CPU User Processes|SPSDetector@CPU User Processes|
56.0,2,1,1,0,0,0,0,0,SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|
57.0,1,1,0,0,0,0,0,0,SPSDetector@CPU User Processes|
58.0,2,1,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|SPSDetector@CPU User Processes|
59.0,1,1,0,0,0,0,0,0,SPSDetector@CPU User Processes|
60.0,3,2,1,0,0,0,0,0,SPSDetector@Active Memory|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|
61.0,3,1,0,0,0,2,0,0,SPSDetector@NonHeapMemoryUsage.used|SPSDetector@CommittedVirtualMemorySize|SPSDetector@CPU User Processes|
62.0,3,2,1,0,0,0,0,0,SPSDetector@Active Memory|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|
63.0,3,1,0,2,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Syn|SPSDetector@CPU User Processes|
64.0,6,3,0,2,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Syn|SPSDetector@CPU I/O Wait Processes|SPSDetector@SystemCpuLoad|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|
65.0,4,0,0,3,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Syn|SPSDetector@SystemCpuLoad|SPSDetector@Tcp_Listen|
66.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Syn|
67.0,5,3,0,0,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CPU I/O Wait Processes|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CPU Kernel Processes|SPSDetector@PageOut|
68.0,2,2,0,0,0,0,0,0,SPSDetector@CPU I/O Wait Processes|SPSDetector@CPU Kernel Processes|
69.0,9,6,1,0,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|SPSDetector@CPU I/O Wait Processes|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Cached Memory|SPSDetector@CPU Kernel Processes|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@PageOut|
70.0,8,6,1,0,0,1,0,0,SPSDetector@Inactive Files|SPSDetector@Activated Virtual Pages|SPSDetector@SystemCpuLoad|SPSDetector@CPU User Processes|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Inactive Memory|
71.0,7,6,0,0,0,0,0,1,SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|SPSDetector@Activated Virtual Pages|RemoteCallChecker|SPSDetector@Cached Memory|SPSDetector@CPU Idle Processes|SPSDetector@CPU User Processes|
72.0,3,2,0,0,0,1,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@SystemCpuLoad|SPSDetector@CPU Kernel Processes|
73.0,2,1,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|SPSDetector@CPU Kernel Processes|
