timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
0.0,0,0,0,0,0,0,0,0,
1.0,9,2,1,4,0,2,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@LoadedClassCount|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Listen|SPSDetector@CPU User Processes|SPSDetector@TotalLoadedClassCount|
2.0,7,2,0,3,0,2,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@LoadedClassCount|SPSDetector@Activated Virtual Pages|SPSDetector@CPU Idle Processes|SPSDetector@Tcp_Listen|SPSDetector@TotalLoadedClassCount|
3.0,7,1,1,4,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@SystemCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@CPU Idle Processes|SPSDetector@Tcp_Listen|
4.0,6,2,0,4,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@Activated Virtual Pages|SPSDetector@CPU Idle Processes|SPSDetector@Tcp_Listen|
5.0,7,2,1,1,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|SPSDetector@CPU Idle Processes|SPSDetector@Tcp_Listen|
6.0,7,2,0,1,0,0,4,0,HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CPU Idle Processes|
7.0,7,3,1,3,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Activated Virtual Pages|SPSDetector@CPU Idle Processes|SPSDetector@Tcp_Listen|SPSDetector@CPU User Processes|
8.0,5,1,0,4,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Listen|
9.0,2,1,1,0,0,0,0,0,HistoricalIndicatorChecker@CPU Interrupts|SPSDetector@Activated Virtual Pages|
