timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
0.0,0,0,0,0,0,0,0,0,
1.0,3,0,0,3,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|
2.0,2,0,0,2,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|
3.0,3,0,0,0,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|HistoricalIndicatorChecker@ProcessCpuLoad|
4.0,4,0,0,2,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|
5.0,3,0,0,2,0,1,0,0,SPSDetector@SystemCpuLoad|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|
6.0,2,0,0,2,0,0,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|
7.0,0,0,0,0,0,0,0,0,
8.0,0,0,0,0,0,0,0,0,
9.0,4,0,0,3,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@SystemCpuLoad|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|
10.0,3,0,0,3,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|
11.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
12.0,0,0,0,0,0,0,0,0,
13.0,0,0,0,0,0,0,0,0,
14.0,4,0,0,0,0,2,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@TotalLoadedClassCount|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@LoadedClassCount|
15.0,1,0,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|
16.0,3,0,0,0,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|HistoricalIndicatorChecker@ProcessCpuLoad|
17.0,0,0,0,0,0,0,0,0,
18.0,0,0,0,0,0,0,0,0,
19.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
20.0,0,0,0,0,0,0,0,0,
21.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
22.0,3,0,0,0,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|HistoricalIndicatorChecker@ProcessCpuLoad|
23.0,1,1,0,0,0,0,0,0,SPSDetector@Cached Memory|
24.0,4,0,0,0,0,0,4,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
25.0,6,0,0,1,0,1,4,0,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
26.0,13,4,0,3,0,2,3,1,SPSDetector@Active Memory|SPSDetector@NonHeapMemoryUsage.used|RemoteCallChecker|SPSDetector@Tcp_Syn|SPSDetector@Active Files|SPSDetector@SystemCpuLoad|SPSDetector@Cached Memory|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@CommittedVirtualMemorySize|
27.0,9,3,0,2,0,4,0,0,SPSDetector@Active Memory|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@TotalLoadedClassCount|SPSDetector@Active Files|SPSDetector@Cached Memory|SPSDetector@FreePhysicalMemorySize|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@LoadedClassCount|
28.0,5,1,0,1,0,1,2,0,SPSDetector@Active Memory|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
29.0,3,1,0,0,0,1,1,0,SPSDetector@Active Memory|SPSDetector@FreePhysicalMemorySize|HistoricalIndicatorChecker@SystemCpuLoad|
30.0,1,0,0,0,0,0,1,0,HistoricalIndicatorChecker@SystemCpuLoad|
31.0,5,1,0,0,0,1,2,1,RemoteCallChecker|SPSDetector@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Buffers|HistoricalIndicatorChecker@SystemCpuLoad|
32.0,6,1,0,0,0,2,2,1,SPSDetector@Active Memory|SPSDetector@NonHeapMemoryUsage.used|HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@FreePhysicalMemorySize|
33.0,0,0,0,0,0,0,0,0,
