timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
0.0,0,0,0,0,0,0,0,0,
1.0,3,0,0,3,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|
2.0,2,0,0,2,0,0,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|
3.0,4,0,0,3,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@SystemCpuLoad|SPSDetector@Tcp_Listen|
4.0,3,0,0,3,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|
5.0,4,0,0,1,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@ProcessCpuLoad|
6.0,5,0,0,1,0,0,4,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Listen|
7.0,3,0,0,3,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|
8.0,3,0,0,3,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|
9.0,0,0,0,0,0,0,0,0,
10.0,0,0,0,0,0,0,0,0,
11.0,0,0,0,0,0,0,0,0,
12.0,0,0,0,0,0,0,0,0,
13.0,4,0,0,3,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@SystemCpuLoad|SPSDetector@Tcp_Listen|
14.0,5,0,0,3,0,2,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|SPSDetector@TotalLoadedClassCount|SPSDetector@Tcp_Listen|SPSDetector@LoadedClassCount|
15.0,2,0,0,1,0,1,0,0,SPSDetector@Tcp_Listen|SPSDetector@NonHeapMemoryUsage.used|
16.0,2,0,0,1,0,1,0,0,SPSDetector@SystemCpuLoad|SPSDetector@Tcp_Listen|
17.0,2,0,0,2,0,0,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|
18.0,1,0,0,0,0,1,0,0,SPSDetector@SystemCpuLoad|
19.0,0,0,0,0,0,0,0,0,
20.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
21.0,0,0,0,0,0,0,0,0,
22.0,3,0,0,0,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|HistoricalIndicatorChecker@ProcessCpuLoad|
23.0,1,0,0,0,0,1,0,0,SPSDetector@SystemCpuLoad|
24.0,0,0,0,0,0,0,0,0,
25.0,0,0,0,0,0,0,0,0,
26.0,5,2,0,1,0,1,0,1,RemoteCallChecker|SPSDetector@Tcp_Listen|SPSDetector@Active Files|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Cached Memory|
27.0,3,0,0,0,0,3,0,0,SPSDetector@NonHeapMemoryUsage.used|SPSDetector@TotalLoadedClassCount|SPSDetector@LoadedClassCount|
28.0,3,0,0,0,0,1,2,0,SPSDetector@NonHeapMemoryUsage.used|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
29.0,4,1,0,0,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|SPSDetector@Cached Memory|HistoricalIndicatorChecker@ProcessCpuLoad|
30.0,0,0,0,0,0,0,0,0,
31.0,5,0,0,0,0,1,4,0,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
32.0,16,5,1,3,0,3,4,0,SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Buffers|SPSDetector@Tcp_Listen|SPSDetector@Active Files|HistoricalIndicatorChecker@Buffers|SPSDetector@SystemCpuLoad|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Cached Memory|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Listen|SPSDetector@Active Memory|SPSDetector@FreePhysicalMemorySize|
33.0,9,2,0,3,0,0,3,1,SPSDetector@Tcp_Syn|RemoteCallChecker|SPSDetector@Tcp_Listen|SPSDetector@Active Files|HistoricalIndicatorChecker@CommittedVirtualMemorySize|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Listen|
