timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
0.0,0,0,0,0,0,0,0,0,
1.0,3,0,0,3,0,0,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|
2.0,3,0,0,3,0,0,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|
3.0,4,0,0,1,0,0,2,1,SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|
4.0,4,0,0,2,0,0,2,0,SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Tcp_Listen|
5.0,3,0,0,2,0,1,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@SystemCpuLoad|
6.0,2,0,0,2,0,0,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|
7.0,0,0,0,0,0,0,0,0,
8.0,0,0,0,0,0,0,0,0,
9.0,3,0,0,3,0,0,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|
10.0,3,0,0,3,0,0,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|
11.0,0,0,0,0,0,0,0,0,
12.0,0,0,0,0,0,0,0,0,
13.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
14.0,4,0,0,0,0,2,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@TotalLoadedClassCount|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@LoadedClassCount|
15.0,1,0,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|
16.0,3,0,0,0,0,0,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|
17.0,0,0,0,0,0,0,0,0,
18.0,0,0,0,0,0,0,0,0,
19.0,0,0,0,0,0,0,0,0,
20.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
21.0,0,0,0,0,0,0,0,0,
22.0,4,0,0,2,0,0,2,0,SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Tcp_Listen|
23.0,6,1,0,2,0,0,2,1,SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Cached Memory|RemoteCallChecker|SPSDetector@Tcp_Listen|
24.0,0,0,0,0,0,0,0,0,
25.0,4,0,0,0,0,0,4,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
26.0,15,4,1,3,0,3,4,0,SPSDetector@Tcp_Listen|SPSDetector@Buffers|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|SPSDetector@NonHeapMemoryUsage.used|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Cached Memory|HistoricalIndicatorChecker@Buffers|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Tcp_Listen|SPSDetector@FreePhysicalMemorySize|SPSDetector@SystemCpuLoad|
27.0,14,3,0,3,0,4,3,1,SPSDetector@Tcp_Listen|SPSDetector@Active Memory|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|SPSDetector@TotalLoadedClassCount|SPSDetector@NonHeapMemoryUsage.used|HistoricalIndicatorChecker@CommittedVirtualMemorySize|RemoteCallChecker|SPSDetector@LoadedClassCount|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Tcp_Listen|SPSDetector@FreePhysicalMemorySize|
28.0,4,1,0,1,0,2,0,0,SPSDetector@Tcp_Listen|SPSDetector@Active Memory|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@FreePhysicalMemorySize|
29.0,3,0,0,0,0,1,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@FreePhysicalMemorySize|
30.0,3,1,0,0,0,0,2,0,SPSDetector@Active Memory|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
31.0,4,2,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|SPSDetector@Cached Memory|HistoricalIndicatorChecker@SystemCpuLoad|
32.0,9,3,0,0,0,3,2,1,SPSDetector@Buffers|SPSDetector@Active Memory|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Activated Virtual Pages|SPSDetector@NonHeapMemoryUsage.used|HistoricalIndicatorChecker@ProcessCpuLoad|RemoteCallChecker|SPSDetector@FreePhysicalMemorySize|SPSDetector@SystemCpuLoad|
33.0,0,0,0,0,0,0,0,0,
34.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
35.0,6,1,0,0,0,2,2,1,HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@TotalLoadedClassCount|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@Cached Memory|RemoteCallChecker|SPSDetector@LoadedClassCount|
36.0,3,0,0,0,0,0,3,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
37.0,1,0,0,0,0,1,0,0,SPSDetector@SystemCpuLoad|
38.0,3,2,0,1,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Active Files|SPSDetector@Cached Memory|
39.0,4,3,0,0,0,1,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|SPSDetector@FreePhysicalMemorySize|
40.0,4,3,0,0,0,1,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|SPSDetector@FreePhysicalMemorySize|
41.0,3,3,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|
42.0,0,0,0,0,0,0,0,0,
43.0,3,3,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|
44.0,1,0,0,0,0,1,0,0,SPSDetector@FreePhysicalMemorySize|
45.0,3,3,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@Cached Memory|
46.0,5,3,0,0,0,2,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Cached Memory|SPSDetector@FreePhysicalMemorySize|
47.0,0,0,0,0,0,0,0,0,
48.0,0,0,0,0,0,0,0,0,
49.0,0,0,0,0,0,0,0,0,
50.0,0,0,0,0,0,0,0,0,
51.0,0,0,0,0,0,0,0,0,
52.0,0,0,0,0,0,0,0,0,
53.0,0,0,0,0,0,0,0,0,
54.0,2,0,0,1,0,1,0,0,SPSDetector@Tcp_Syn|SPSDetector@SystemCpuLoad|
55.0,4,0,0,2,0,2,0,0,SPSDetector@Tcp_Syn|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Tcp_Listen|SPSDetector@SystemCpuLoad|
56.0,3,0,0,3,0,0,0,0,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Listen|
57.0,1,0,0,0,0,1,0,0,SPSDetector@NonHeapMemoryUsage.used|
58.0,3,1,0,0,0,1,1,0,SPSDetector@Activated Virtual Pages|SPSDetector@NonHeapMemoryUsage.used|HistoricalIndicatorChecker@ProcessCpuLoad|
59.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
60.0,2,1,0,0,0,1,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@SystemCpuLoad|
61.0,8,5,0,0,0,2,0,1,SPSDetector@Buffers|SPSDetector@Active Memory|SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|SPSDetector@NonHeapMemoryUsage.used|SPSDetector@Cached Memory|RemoteCallChecker|SPSDetector@FreePhysicalMemorySize|
62.0,1,0,0,0,0,1,0,0,SPSDetector@SystemCpuLoad|
63.0,0,0,0,0,0,0,0,0,
64.0,0,0,0,0,0,0,0,0,
