timestamp,anomaly_alerts,UNIX_NETWORK@SPS,JVM@HIST,JVM@SPS,JVM@CONF,CENTOS@HIST,CENTOS@SPS,details
22.0,4,0,2,0,2,0,0,HistoricalIndicatorChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
23.0,4,0,2,0,2,0,0,HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
24.0,0,0,0,0,0,0,0,
25.0,8,0,4,0,4,0,0,HistoricalIndicatorChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
26.0,10,2,4,0,4,0,0,HistoricalIndicatorChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
27.0,10,4,2,0,2,0,2,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@Tcp_Syn|SPSDetector@Buffers|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
28.0,5,3,0,0,0,0,2,SPSDetector@Tcp_Listen|SPSDetector@Tcp_Listen|SPSDetector@Tcp_Syn|SPSDetector@Buffers|SPSDetector@Activated Virtual Pages|
29.0,9,1,4,0,4,0,0,SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
30.0,7,0,3,0,4,0,0,HistoricalIndicatorChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|
31.0,2,0,0,0,0,0,2,SPSDetector@Buffers|SPSDetector@Buffers|
32.0,2,0,0,1,0,0,1,SPSDetector@ProcessCpuLoad|SPSDetector@Buffers|
33.0,5,0,2,1,2,0,0,SPSDetector@ProcessCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
34.0,8,0,2,1,2,1,2,SPSDetector@Buffers|SPSDetector@ProcessCpuLoad|HistoricalIndicatorChecker@CPU I/O Wait Processes|SPSDetector@Buffers|HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
35.0,5,0,2,0,2,0,1,SPSDetector@Buffers|HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
36.0,2,0,0,0,0,0,2,SPSDetector@CPU User Processes|SPSDetector@CPU Kernel Processes|
37.0,2,0,0,0,0,0,2,SPSDetector@CPU User Processes|SPSDetector@CPU Kernel Processes|
38.0,2,0,0,0,0,0,2,SPSDetector@CPU User Processes|SPSDetector@CPU Kernel Processes|
39.0,4,0,0,0,0,1,3,SPSDetector@CPU User Processes|SPSDetector@PageOut|HistoricalIndicatorChecker@CPU I/O Wait Processes|SPSDetector@CPU Kernel Processes|
40.0,1,0,0,0,0,0,1,SPSDetector@CPU Kernel Processes|
41.0,2,0,0,0,0,0,2,SPSDetector@PageOut|SPSDetector@CPU Kernel Processes|
42.0,7,0,0,0,0,0,7,SPSDetector@Activated Virtual Pages|SPSDetector@Cached Memory|SPSDetector@Active Files|SPSDetector@CPU Kernel Processes|SPSDetector@Inactive Files|SPSDetector@Inactive Memory|SPSDetector@Activated Virtual Pages|
43.0,7,0,0,0,0,0,7,SPSDetector@Activated Virtual Pages|SPSDetector@CPU User Processes|SPSDetector@Cached Memory|SPSDetector@Active Files|SPSDetector@CPU Kernel Processes|SPSDetector@Inactive Files|SPSDetector@Inactive Memory|
44.0,6,0,0,0,0,0,6,SPSDetector@Activated Virtual Pages|SPSDetector@Cached Memory|SPSDetector@Active Files|SPSDetector@CPU Kernel Processes|SPSDetector@Inactive Files|SPSDetector@Inactive Memory|
45.0,5,0,0,0,0,0,5,SPSDetector@Activated Virtual Pages|SPSDetector@Cached Memory|SPSDetector@Active Files|SPSDetector@Inactive Files|SPSDetector@Inactive Memory|
46.0,3,0,0,0,0,1,2,SPSDetector@CPU User Processes|HistoricalIndicatorChecker@CPU I/O Wait Processes|SPSDetector@Activated Virtual Pages|
47.0,2,2,0,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Syn|
48.0,2,2,0,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Syn|
49.0,7,1,2,0,4,0,0,ConfidenceIntervalChecker@SystemCpuLoad|ConfidenceIntervalChecker@SystemCpuLoad|SPSDetector@Tcp_Syn|HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
50.0,0,0,0,0,0,0,0,
51.0,6,0,2,0,2,1,1,SPSDetector@PageOut|HistoricalIndicatorChecker@CPU I/O Wait Processes|HistoricalIndicatorChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|ConfidenceIntervalChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
52.0,2,0,0,0,0,0,2,SPSDetector@Buffers|SPSDetector@Buffers|
53.0,1,0,0,0,0,0,1,SPSDetector@Buffers|
54.0,0,0,0,0,0,0,0,
55.0,0,0,0,0,0,0,0,
