timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
0.0,0,0,0,0,0,0,0,0,
1.0,0,0,0,0,0,0,0,0,
2.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
3.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
4.0,2,0,0,1,0,0,1,0,HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Tcp_Listen|
5.0,0,0,0,0,0,0,0,0,
6.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
7.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
8.0,0,0,0,0,0,0,0,0,
9.0,0,0,0,0,0,0,0,0,
10.0,0,0,0,0,0,0,0,0,
11.0,0,0,0,0,0,0,0,0,
12.0,0,0,0,0,0,0,0,0,
13.0,0,0,0,0,0,0,0,0,
14.0,0,0,0,0,0,0,0,0,
15.0,0,0,0,0,0,0,0,0,
16.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
17.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
18.0,0,0,0,0,0,0,0,0,
19.0,0,0,0,0,0,0,0,0,
20.0,0,0,0,0,0,0,0,0,
21.0,0,0,0,0,0,0,0,0,
22.0,0,0,0,0,0,0,0,0,
23.0,0,0,0,0,0,0,0,0,
24.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
25.0,0,0,0,0,0,0,0,0,
26.0,0,0,0,0,0,0,0,0,
27.0,3,2,0,0,0,0,0,1,SPSDetector@Activated Virtual Pages|RemoteCallChecker|SPSDetector@Active Files|
28.0,0,0,0,0,0,0,0,0,
29.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
30.0,3,2,0,0,0,0,0,1,SPSDetector@Activated Virtual Pages|RemoteCallChecker|SPSDetector@Active Files|
31.0,0,0,0,0,0,0,0,0,
32.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
33.0,4,2,0,0,0,0,2,0,SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|HistoricalIndicatorChecker@SystemCpuLoad|
34.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
35.0,7,3,0,1,0,0,3,0,HistoricalIndicatorChecker@CommittedVirtualMemorySize|SPSDetector@Activated Virtual Pages|SPSDetector@Buffers|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Tcp_Listen|
36.0,2,1,0,1,0,0,0,0,SPSDetector@Active Files|SPSDetector@Tcp_Listen|
37.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
38.0,1,0,0,0,0,0,1,0,HistoricalIndicatorChecker@SystemCpuLoad|
39.0,2,1,0,0,0,0,1,0,SPSDetector@Buffers|HistoricalIndicatorChecker@SystemCpuLoad|
40.0,2,0,0,0,0,0,1,1,RemoteCallChecker|HistoricalIndicatorChecker@SystemCpuLoad|
41.0,4,1,0,0,0,0,2,1,SPSDetector@Buffers|RemoteCallChecker|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
42.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
43.0,0,0,0,0,0,0,0,0,
44.0,0,0,0,0,0,0,0,0,
45.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
46.0,0,0,0,0,0,0,0,0,
47.0,0,0,0,0,0,0,0,0,
48.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
49.0,1,1,0,0,0,0,0,0,SPSDetector@Active Files|
50.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
51.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
52.0,0,0,0,0,0,0,0,0,
53.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
54.0,0,0,0,0,0,0,0,0,
55.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
56.0,0,0,0,0,0,0,0,0,
57.0,0,0,0,0,0,0,0,0,
58.0,0,0,0,0,0,0,0,0,
59.0,0,0,0,0,0,0,0,0,
60.0,0,0,0,0,0,0,0,0,
61.0,0,0,0,0,0,0,0,0,
62.0,0,0,0,0,0,0,0,0,
63.0,0,0,0,0,0,0,0,0,
64.0,0,0,0,0,0,0,0,0,
65.0,0,0,0,0,0,0,0,0,
66.0,0,0,0,0,0,0,0,0,
67.0,0,0,0,0,0,0,0,0,
68.0,0,0,0,0,0,0,0,0,
69.0,3,3,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Buffers|SPSDetector@Active Files|
70.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
71.0,3,2,0,0,0,0,0,1,SPSDetector@Activated Virtual Pages|RemoteCallChecker|SPSDetector@Active Files|
72.0,0,0,0,0,0,0,0,0,
73.0,0,0,0,0,0,0,0,0,
