timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
0.0,0,0,0,0,0,0,0,0,
1.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
2.0,0,0,0,0,0,0,0,0,
3.0,2,0,0,1,0,0,0,1,SPSDetector@Tcp_Listen|RemoteCallChecker|
4.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
5.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
6.0,0,0,0,0,0,0,0,0,
7.0,0,0,0,0,0,0,0,0,
8.0,0,0,0,0,0,0,0,0,
9.0,0,0,0,0,0,0,0,0,
10.0,0,0,0,0,0,0,0,0,
11.0,0,0,0,0,0,0,0,0,
12.0,0,0,0,0,0,0,0,0,
13.0,0,0,0,0,0,0,0,0,
14.0,0,0,0,0,0,0,0,0,
15.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
16.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
17.0,0,0,0,0,0,0,0,0,
18.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
19.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
20.0,0,0,0,0,0,0,0,0,
21.0,0,0,0,0,0,0,0,0,
22.0,0,0,0,0,0,0,0,0,
23.0,0,0,0,0,0,0,0,0,
24.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
25.0,0,0,0,0,0,0,0,0,
26.0,0,0,0,0,0,0,0,0,
27.0,1,1,0,0,0,0,0,0,SPSDetector@Active Files|
28.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
29.0,0,0,0,0,0,0,0,0,
30.0,4,2,0,0,0,0,2,0,SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|HistoricalIndicatorChecker@SystemCpuLoad|
31.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
32.0,0,0,0,0,0,0,0,0,
33.0,4,2,0,0,0,0,2,0,SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|HistoricalIndicatorChecker@SystemCpuLoad|
34.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
35.0,3,1,0,0,0,0,2,0,SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
36.0,7,3,1,1,0,0,2,0,HistoricalIndicatorChecker@Buffers|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Buffers|
37.0,6,2,0,1,0,0,3,0,HistoricalIndicatorChecker@CommittedVirtualMemorySize|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|HistoricalIndicatorChecker@SystemCpuLoad|
38.0,1,1,0,0,0,0,0,0,SPSDetector@Buffers|
39.0,3,1,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|HistoricalIndicatorChecker@SystemCpuLoad|
40.0,1,0,0,0,0,0,1,0,HistoricalIndicatorChecker@SystemCpuLoad|
41.0,1,0,0,0,0,0,1,0,HistoricalIndicatorChecker@SystemCpuLoad|
42.0,4,2,0,0,0,0,1,1,SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Buffers|RemoteCallChecker|
43.0,2,1,0,0,0,0,0,1,SPSDetector@Active Files|RemoteCallChecker|
44.0,0,0,0,0,0,0,0,0,
45.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
46.0,2,1,0,0,0,0,0,1,SPSDetector@Active Files|RemoteCallChecker|
47.0,1,0,0,0,0,0,1,0,HistoricalIndicatorChecker@SystemCpuLoad|
48.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
49.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
50.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
51.0,0,0,0,0,0,0,0,0,
52.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
53.0,0,0,0,0,0,0,0,0,
54.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
55.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
56.0,0,0,0,0,0,0,0,0,
57.0,0,0,0,0,0,0,0,0,
58.0,0,0,0,0,0,0,0,0,
59.0,0,0,0,0,0,0,0,0,
60.0,0,0,0,0,0,0,0,0,
61.0,0,0,0,0,0,0,0,0,
62.0,0,0,0,0,0,0,0,0,
63.0,0,0,0,0,0,0,0,0,
64.0,0,0,0,0,0,0,0,0,
65.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
66.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
67.0,0,0,0,0,0,0,0,0,
