timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
0.0,0,0,0,0,0,0,0,0,
1.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
2.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
3.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
4.0,0,0,0,0,0,0,0,0,
5.0,2,0,0,1,0,0,0,1,SPSDetector@Tcp_Listen|RemoteCallChecker|
6.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
7.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
8.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
9.0,0,0,0,0,0,0,0,0,
10.0,0,0,0,0,0,0,0,0,
11.0,0,0,0,0,0,0,0,0,
12.0,0,0,0,0,0,0,0,0,
13.0,0,0,0,0,0,0,0,0,
14.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
15.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
16.0,0,0,0,0,0,0,0,0,
17.0,0,0,0,0,0,0,0,0,
18.0,0,0,0,0,0,0,0,0,
19.0,0,0,0,0,0,0,0,0,
20.0,0,0,0,0,0,0,0,0,
21.0,0,0,0,0,0,0,0,0,
22.0,0,0,0,0,0,0,0,0,
23.0,0,0,0,0,0,0,0,0,
24.0,2,1,0,0,0,0,0,1,RemoteCallChecker|SPSDetector@Active Files|
25.0,0,0,0,0,0,0,0,0,
26.0,0,0,0,0,0,0,0,0,
27.0,3,2,0,0,0,0,0,1,RemoteCallChecker|SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
28.0,0,0,0,0,0,0,0,0,
29.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
30.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
31.0,0,0,0,0,0,0,0,0,
32.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
33.0,4,2,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|
34.0,4,1,0,1,0,0,2,0,SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@SystemCpuLoad|
35.0,6,2,0,1,0,0,3,0,SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Activated Virtual Pages|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|HistoricalIndicatorChecker@CommittedVirtualMemorySize|
36.0,1,1,0,0,0,0,0,0,SPSDetector@Active Files|
37.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
38.0,1,0,0,0,0,0,1,0,HistoricalIndicatorChecker@SystemCpuLoad|
39.0,2,1,0,0,0,0,1,0,HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Active Files|
40.0,2,0,0,0,0,0,1,1,RemoteCallChecker|HistoricalIndicatorChecker@SystemCpuLoad|
41.0,4,1,0,0,0,0,2,1,RemoteCallChecker|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@Buffers|
42.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
43.0,0,0,0,0,0,0,0,0,
44.0,0,0,0,0,0,0,0,0,
45.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
46.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
47.0,1,1,0,0,0,0,0,0,SPSDetector@Active Files|
48.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
49.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
50.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
51.0,1,1,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|
52.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
53.0,0,0,0,0,0,0,0,0,
54.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
55.0,0,0,0,0,0,0,0,0,
56.0,0,0,0,0,0,0,0,0,
57.0,0,0,0,0,0,0,0,0,
58.0,0,0,0,0,0,0,0,0,
59.0,0,0,0,0,0,0,0,0,
60.0,0,0,0,0,0,0,0,0,
61.0,0,0,0,0,0,0,0,0,
62.0,0,0,0,0,0,0,0,0,
63.0,0,0,0,0,0,0,0,0,
64.0,0,0,0,0,0,0,0,0,
65.0,1,1,0,0,0,0,0,0,SPSDetector@Buffers|
66.0,0,0,0,0,0,0,0,0,
67.0,0,0,0,0,0,0,0,0,
68.0,2,2,0,0,0,0,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
69.0,2,1,0,0,0,0,0,1,RemoteCallChecker|SPSDetector@Activated Virtual Pages|
