timestamp,anomaly_alerts,CENTOS@ALG,CENTOS@HIST,UNIX_NETWORK@ALG,UNIX_NETWORK@HIST,JVM@ALG,JVM@HIST,remote_call_checker,details
0.0,0,0,0,0,0,0,0,0,
1.0,0,0,0,0,0,0,0,0,
2.0,0,0,0,0,0,0,0,0,
3.0,2,0,0,1,0,0,0,1,SPSDetector@Tcp_Listen|RemoteCallChecker|
4.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
5.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
6.0,0,0,0,0,0,0,0,0,
7.0,0,0,0,0,0,0,0,0,
8.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
9.0,1,0,0,1,0,0,0,0,SPSDetector@Tcp_Listen|
10.0,0,0,0,0,0,0,0,0,
11.0,0,0,0,0,0,0,0,0,
12.0,0,0,0,0,0,0,0,0,
13.0,0,0,0,0,0,0,0,0,
14.0,0,0,0,0,0,0,0,0,
15.0,0,0,0,0,0,0,0,0,
16.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
17.0,0,0,0,0,0,0,0,0,
18.0,0,0,0,0,0,0,0,0,
19.0,0,0,0,0,0,0,0,0,
20.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
21.0,0,0,0,0,0,0,0,0,
22.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
23.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
24.0,0,0,0,0,0,0,0,0,
25.0,4,1,0,1,0,0,2,0,SPSDetector@Active Files|SPSDetector@Tcp_Listen|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
26.0,7,3,1,1,0,0,2,0,SPSDetector@Active Files|HistoricalIndicatorChecker@Buffers|SPSDetector@Activated Virtual Pages|SPSDetector@Tcp_Listen|SPSDetector@Buffers|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
27.0,5,1,0,0,0,0,3,1,SPSDetector@Active Files|RemoteCallChecker|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@CommittedVirtualMemorySize|HistoricalIndicatorChecker@SystemCpuLoad|
28.0,0,0,0,0,0,0,0,0,
29.0,2,0,0,0,0,0,2,0,HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|
30.0,1,0,0,0,0,0,1,0,HistoricalIndicatorChecker@SystemCpuLoad|
31.0,1,0,0,0,0,0,1,0,HistoricalIndicatorChecker@SystemCpuLoad|
32.0,3,1,0,0,0,0,1,1,SPSDetector@Buffers|RemoteCallChecker|HistoricalIndicatorChecker@SystemCpuLoad|
33.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
34.0,0,0,0,0,0,0,0,0,
35.0,1,0,0,0,0,0,1,0,HistoricalIndicatorChecker@SystemCpuLoad|
36.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
37.0,1,0,0,0,0,0,1,0,HistoricalIndicatorChecker@SystemCpuLoad|
38.0,0,0,0,0,0,0,0,0,
39.0,0,0,0,0,0,0,0,0,
40.0,2,2,0,0,0,0,0,0,SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|
41.0,2,2,0,0,0,0,0,0,SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|
42.0,0,0,0,0,0,0,0,0,
43.0,2,2,0,0,0,0,0,0,SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|
44.0,0,0,0,0,0,0,0,0,
45.0,0,0,0,0,0,0,0,0,
46.0,0,0,0,0,0,0,0,0,
47.0,0,0,0,0,0,0,0,0,
48.0,0,0,0,0,0,0,0,0,
49.0,0,0,0,0,0,0,0,0,
50.0,0,0,0,0,0,0,0,0,
51.0,0,0,0,0,0,0,0,0,
52.0,0,0,0,0,0,0,0,0,
53.0,0,0,0,0,0,0,0,0,
54.0,0,0,0,0,0,0,0,0,
55.0,0,0,0,0,0,0,0,0,
56.0,0,0,0,0,0,0,0,0,
57.0,2,2,0,0,0,0,0,0,SPSDetector@Active Files|SPSDetector@Activated Virtual Pages|
58.0,1,0,0,0,0,0,0,1,RemoteCallChecker|
59.0,0,0,0,0,0,0,0,0,
60.0,0,0,0,0,0,0,0,0,
